cell_barcode,donor,sample,condition,batch,lane,pathway_score,nc_unit,nc_split
cell_control_1202,donor_1,single_control,control,batch_1,lane_3,-2.4691,,
cell_control_1203,donor_1,single_control,control,batch_1,lane_1,-0.4413,,
cell_control_1204,donor_1,single_control,control,batch_1,lane_2,0.2631,,
cell_control_1205,donor_1,single_control,control,batch_1,lane_3,-0.0129,,
cell_control_1206,donor_1,single_control,control,batch_1,lane_1,-1.5937,,
cell_control_1207,donor_1,single_control,control,batch_1,lane_2,-0.6383,,
cell_control_1208,donor_1,single_control,control,batch_1,lane_3,1.1998,,
cell_control_1209,donor_1,single_control,control,batch_1,lane_1,-1.24,,
cell_control_1210,donor_1,single_control,control,batch_1,lane_2,-0.9511,,
cell_control_1211,donor_1,single_control,control,batch_1,lane_3,-1.0532,,
cell_control_1212,donor_1,single_control,control,batch_1,lane_1,-0.5298,,
cell_control_1213,donor_1,single_control,control,batch_1,lane_2,0.6171,,
cell_control_1214,donor_1,single_control,control,batch_1,lane_3,0.5704,,
cell_control_1215,donor_1,single_control,control,batch_1,lane_1,-1.9491,,
cell_control_1216,donor_1,single_control,control,batch_1,lane_2,1.4014,,
cell_control_1217,donor_1,single_control,control,batch_1,lane_3,-0.5687,,
cell_control_1218,donor_1,single_control,control,batch_1,lane_1,-0.565,,
cell_control_1219,donor_1,single_control,control,batch_1,lane_2,1.6009,,
cell_control_1220,donor_1,single_control,control,batch_1,lane_3,-0.0784,,
cell_control_1221,donor_1,single_control,control,batch_1,lane_1,-1.19,,
cell_control_1222,donor_1,single_control,control,batch_1,lane_2,-0.6134,,
cell_control_1223,donor_1,single_control,control,batch_1,lane_3,-0.6976,,
cell_control_1224,donor_1,single_control,control,batch_1,lane_1,-0.9692,,
cell_control_1225,donor_1,single_control,control,batch_1,lane_2,-0.3199,,
cell_control_1226,donor_1,single_control,control,batch_1,lane_3,0.8423,,
cell_control_1227,donor_1,single_control,control,batch_1,lane_1,0.3363,,
cell_control_1228,donor_1,single_control,control,batch_1,lane_2,-1.3255,,
cell_control_1229,donor_1,single_control,control,batch_1,lane_3,2.6758,,
cell_control_1230,donor_1,single_control,control,batch_1,lane_1,-0.9503,,
cell_control_1231,donor_1,single_control,control,batch_1,lane_2,0.1112,,
cell_control_1232,donor_1,single_control,control,batch_1,lane_3,0.0302,,
cell_control_1233,donor_1,single_control,control,batch_1,lane_1,0.731,,
cell_control_1234,donor_1,single_control,control,batch_1,lane_2,-0.3152,,
cell_control_1235,donor_1,single_control,control,batch_1,lane_3,0.4383,,
cell_control_1236,donor_1,single_control,control,batch_1,lane_1,2.0216,,
cell_control_1237,donor_1,single_control,control,batch_1,lane_2,0.0919,,
cell_control_1238,donor_1,single_control,control,batch_1,lane_3,-1.0393,,
cell_control_1239,donor_1,single_control,control,batch_1,lane_1,0.3152,,
cell_control_1240,donor_1,single_control,control,batch_1,lane_2,-0.7708,,
cell_control_1241,donor_1,single_control,control,batch_1,lane_3,-0.3552,,
cell_control_1242,donor_1,single_control,control,batch_1,lane_1,0.1807,,
cell_control_1243,donor_1,single_control,control,batch_1,lane_2,0.3234,,
cell_control_1244,donor_1,single_control,control,batch_1,lane_3,-0.2731,,
cell_control_1245,donor_1,single_control,control,batch_1,lane_1,0.8144,,
cell_control_1246,donor_1,single_control,control,batch_1,lane_2,-0.185,,
cell_control_1247,donor_1,single_control,control,batch_1,lane_3,-1.2524,,
cell_control_1248,donor_1,single_control,control,batch_1,lane_1,0.8428,,
cell_control_1249,donor_1,single_control,control,batch_1,lane_2,-0.3495,,
cell_control_1250,donor_1,single_control,control,batch_1,lane_3,1.1644,,
cell_control_1251,donor_1,single_control,control,batch_1,lane_1,-0.6285,,
cell_control_1252,donor_1,single_control,control,batch_1,lane_2,0.5499,,
cell_control_1253,donor_1,single_control,control,batch_1,lane_3,0.3024,,
cell_control_1254,donor_1,single_control,control,batch_1,lane_1,-2.589,,
cell_control_1255,donor_1,single_control,control,batch_1,lane_2,-1.4335,,
cell_control_1256,donor_1,single_control,control,batch_1,lane_3,-1.0746,,
cell_control_1257,donor_1,single_control,control,batch_1,lane_1,1.3504,,
cell_control_1258,donor_1,single_control,control,batch_1,lane_2,-1.8125,,
cell_control_1259,donor_1,single_control,control,batch_1,lane_3,0.8771,,
cell_control_1260,donor_1,single_control,control,batch_1,lane_1,1.0485,,
cell_control_1261,donor_1,single_control,control,batch_1,lane_2,0.4754,,
cell_control_1262,donor_1,single_control,control,batch_1,lane_3,0.6474,,
cell_control_1263,donor_1,single_control,control,batch_1,lane_1,-0.4759,,
cell_control_1264,donor_1,single_control,control,batch_1,lane_2,-0.0102,,
cell_control_1265,donor_1,single_control,control,batch_1,lane_3,0.2158,,
cell_control_1266,donor_1,single_control,control,batch_1,lane_1,0.404,,
cell_control_1267,donor_1,single_control,control,batch_1,lane_2,0.6789,,
cell_control_1268,donor_1,single_control,control,batch_1,lane_3,-0.1984,,
cell_control_1269,donor_1,single_control,control,batch_1,lane_1,-0.6732,,
cell_control_1270,donor_1,single_control,control,batch_1,lane_2,-0.5399,,
cell_control_1271,donor_1,single_control,control,batch_1,lane_3,0.3945,,
cell_control_1272,donor_1,single_control,control,batch_1,lane_1,-1.5946,,
cell_control_1273,donor_1,single_control,control,batch_1,lane_2,-1.2036,,
cell_control_1274,donor_1,single_control,control,batch_1,lane_3,-0.3954,,
cell_control_1275,donor_1,single_control,control,batch_1,lane_1,-0.5308,,
cell_control_1276,donor_1,single_control,control,batch_1,lane_2,-0.2596,,
cell_control_1277,donor_1,single_control,control,batch_1,lane_3,-2.5561,,
cell_control_1278,donor_1,single_control,control,batch_1,lane_1,-0.3273,,
cell_control_1279,donor_1,single_control,control,batch_1,lane_2,-0.2411,,
cell_control_1280,donor_1,single_control,control,batch_1,lane_3,0.7452,,
cell_control_1281,donor_1,single_control,control,batch_1,lane_1,-1.9005,,
cell_control_1282,donor_1,single_control,control,batch_1,lane_2,-0.2938,,
cell_control_1283,donor_1,single_control,control,batch_1,lane_3,0.4556,,
cell_control_1284,donor_1,single_control,control,batch_1,lane_1,0.47,,
cell_control_1285,donor_1,single_control,control,batch_1,lane_2,1.1484,,
cell_control_1286,donor_1,single_control,control,batch_1,lane_3,1.0134,,
cell_control_1287,donor_1,single_control,control,batch_1,lane_1,-1.0078,,
cell_control_1288,donor_1,single_control,control,batch_1,lane_2,0.6112,,
cell_control_1289,donor_1,single_control,control,batch_1,lane_3,-0.3217,,
cell_control_1290,donor_1,single_control,control,batch_1,lane_1,-0.7715,,
cell_control_1291,donor_1,single_control,control,batch_1,lane_2,1.4738,,
cell_control_1292,donor_1,single_control,control,batch_1,lane_3,-0.6048,,
cell_control_1293,donor_1,single_control,control,batch_1,lane_1,-0.8208,,
cell_control_1294,donor_1,single_control,control,batch_1,lane_2,-0.3919,,
cell_control_1295,donor_1,single_control,control,batch_1,lane_3,-0.819,,
cell_control_1296,donor_1,single_control,control,batch_1,lane_1,0.9677,,
cell_control_1297,donor_1,single_control,control,batch_1,lane_2,0.3653,,
cell_control_1298,donor_1,single_control,control,batch_1,lane_3,1.3462,,
cell_control_1299,donor_1,single_control,control,batch_1,lane_1,0.3954,,
cell_control_1300,donor_1,single_control,control,batch_1,lane_2,-0.5914,,
cell_control_1301,donor_1,single_control,control,batch_1,lane_3,1.007,,
cell_control_1302,donor_1,single_control,control,batch_1,lane_1,-0.6297,,
cell_control_1303,donor_1,single_control,control,batch_1,lane_2,-0.4446,,
cell_control_1304,donor_1,single_control,control,batch_1,lane_3,-0.1611,,
cell_control_1305,donor_1,single_control,control,batch_1,lane_1,0.0377,,
cell_control_1306,donor_1,single_control,control,batch_1,lane_2,1.1493,,
cell_control_1307,donor_1,single_control,control,batch_1,lane_3,-0.583,,
cell_control_1308,donor_1,single_control,control,batch_1,lane_1,0.3385,,
cell_control_1309,donor_1,single_control,control,batch_1,lane_2,-0.0266,,
cell_control_1310,donor_1,single_control,control,batch_1,lane_3,-1.2107,,
cell_control_1311,donor_1,single_control,control,batch_1,lane_1,-1.0535,,
cell_control_1312,donor_1,single_control,control,batch_1,lane_2,-0.2114,,
cell_control_1313,donor_1,single_control,control,batch_1,lane_3,0.3893,,
cell_control_1314,donor_1,single_control,control,batch_1,lane_1,0.3084,,
cell_control_1315,donor_1,single_control,control,batch_1,lane_2,0.4612,,
cell_control_1316,donor_1,single_control,control,batch_1,lane_3,0.0468,,
cell_control_1317,donor_1,single_control,control,batch_1,lane_1,-0.4314,,
cell_control_1318,donor_1,single_control,control,batch_1,lane_2,0.4107,,
cell_control_1319,donor_1,single_control,control,batch_1,lane_3,-0.9654,,
cell_control_1320,donor_1,single_control,control,batch_1,lane_1,-1.2935,,
cell_control_1321,donor_1,single_control,control,batch_1,lane_2,-0.3205,,
cell_control_1322,donor_1,single_control,control,batch_1,lane_3,-1.3771,,
cell_control_1323,donor_1,single_control,control,batch_1,lane_1,-0.4957,,
cell_control_1324,donor_1,single_control,control,batch_1,lane_2,-0.7199,,
cell_control_1325,donor_1,single_control,control,batch_1,lane_3,-0.534,,
cell_control_1326,donor_1,single_control,control,batch_1,lane_1,-0.0432,,
cell_control_1327,donor_1,single_control,control,batch_1,lane_2,-0.771,,
cell_control_1328,donor_1,single_control,control,batch_1,lane_3,-0.4074,,
cell_control_1329,donor_1,single_control,control,batch_1,lane_1,-1.648,,
cell_control_1330,donor_1,single_control,control,batch_1,lane_2,0.1399,,
cell_control_1331,donor_1,single_control,control,batch_1,lane_3,-0.8488,,
cell_control_1332,donor_1,single_control,control,batch_1,lane_1,0.3897,,
cell_control_1333,donor_1,single_control,control,batch_1,lane_2,-2.7251,,
cell_control_1334,donor_1,single_control,control,batch_1,lane_3,-0.7729,,
cell_control_1335,donor_1,single_control,control,batch_1,lane_1,0.2343,,
cell_control_1336,donor_1,single_control,control,batch_1,lane_2,-2.3532,,
cell_control_1337,donor_1,single_control,control,batch_1,lane_3,-0.3473,,
cell_control_1338,donor_1,single_control,control,batch_1,lane_1,0.0911,,
cell_control_1339,donor_1,single_control,control,batch_1,lane_2,0.0993,,
cell_control_1340,donor_1,single_control,control,batch_1,lane_3,-1.4427,,
cell_control_1341,donor_1,single_control,control,batch_1,lane_1,0.2214,,
cell_control_1342,donor_1,single_control,control,batch_1,lane_2,0.1435,,
cell_control_1343,donor_1,single_control,control,batch_1,lane_3,-0.938,,
cell_control_1344,donor_1,single_control,control,batch_1,lane_1,0.7181,,
cell_control_1345,donor_1,single_control,control,batch_1,lane_2,-0.0473,,
cell_control_1346,donor_1,single_control,control,batch_1,lane_3,0.018,,
cell_control_1347,donor_1,single_control,control,batch_1,lane_1,-0.4337,,
cell_control_1348,donor_1,single_control,control,batch_1,lane_2,0.5285,,
cell_control_1349,donor_1,single_control,control,batch_1,lane_3,0.0938,,
cell_control_1350,donor_1,single_control,control,batch_1,lane_1,1.0972,,
cell_control_1351,donor_1,single_control,control,batch_1,lane_2,0.4357,,
cell_control_1352,donor_1,single_control,control,batch_1,lane_3,-0.5957,,
cell_control_1353,donor_1,single_control,control,batch_1,lane_1,-0.2155,,
cell_control_1354,donor_1,single_control,control,batch_1,lane_2,0.8865,,
cell_control_1355,donor_1,single_control,control,batch_1,lane_3,-0.3526,,
cell_control_1356,donor_1,single_control,control,batch_1,lane_1,0.3695,,
cell_control_1357,donor_1,single_control,control,batch_1,lane_2,0.5041,,
cell_control_1358,donor_1,single_control,control,batch_1,lane_3,-0.1735,,
cell_control_1359,donor_1,single_control,control,batch_1,lane_1,-2.249,,
cell_control_1360,donor_1,single_control,control,batch_1,lane_2,0.1274,,
cell_control_1361,donor_1,single_control,control,batch_1,lane_3,0.2067,,
cell_control_1362,donor_1,single_control,control,batch_1,lane_1,0.131,,
cell_control_1363,donor_1,single_control,control,batch_1,lane_2,-0.7339,,
cell_control_1364,donor_1,single_control,control,batch_1,lane_3,1.1684,,
cell_control_1365,donor_1,single_control,control,batch_1,lane_1,-0.1302,,
cell_control_1366,donor_1,single_control,control,batch_1,lane_2,-0.6026,,
cell_control_1367,donor_1,single_control,control,batch_1,lane_3,-0.6934,,
cell_control_1368,donor_1,single_control,control,batch_1,lane_1,0.3466,,
cell_control_1369,donor_1,single_control,control,batch_1,lane_2,-1.0548,,
cell_control_1370,donor_1,single_control,control,batch_1,lane_3,-0.9676,,
cell_control_1371,donor_1,single_control,control,batch_1,lane_1,1.934,,
cell_control_1372,donor_1,single_control,control,batch_1,lane_2,1.267,,
cell_control_1373,donor_1,single_control,control,batch_1,lane_3,1.0191,,
cell_control_1374,donor_1,single_control,control,batch_1,lane_1,1.3201,,
cell_control_1375,donor_1,single_control,control,batch_1,lane_2,0.5756,,
cell_control_1376,donor_1,single_control,control,batch_1,lane_3,-1.6298,,
cell_control_1377,donor_1,single_control,control,batch_1,lane_1,1.1554,,
cell_control_1378,donor_1,single_control,control,batch_1,lane_2,1.1984,,
cell_control_1379,donor_1,single_control,control,batch_1,lane_3,0.4744,,
cell_control_1380,donor_1,single_control,control,batch_1,lane_1,-1.893,,
cell_control_1381,donor_1,single_control,control,batch_1,lane_2,1.2026,,
cell_control_1382,donor_1,single_control,control,batch_1,lane_3,1.3215,,
cell_control_1383,donor_1,single_control,control,batch_1,lane_1,-0.4762,,
cell_control_1384,donor_1,single_control,control,batch_1,lane_2,0.1235,,
cell_control_1385,donor_1,single_control,control,batch_1,lane_3,0.7518,,
cell_control_1386,donor_1,single_control,control,batch_1,lane_1,-0.0825,,
cell_control_1387,donor_1,single_control,control,batch_1,lane_2,1.0634,,
cell_control_1388,donor_1,single_control,control,batch_1,lane_3,0.0787,,
cell_control_1389,donor_1,single_control,control,batch_1,lane_1,0.6694,,
cell_control_1390,donor_1,single_control,control,batch_1,lane_2,0.0826,,
cell_control_1391,donor_1,single_control,control,batch_1,lane_3,-1.4323,,
cell_control_1392,donor_1,single_control,control,batch_1,lane_1,-0.964,,
cell_control_1393,donor_1,single_control,control,batch_1,lane_2,3.0675,,
cell_control_1394,donor_1,single_control,control,batch_1,lane_3,0.2704,,
cell_control_1395,donor_1,single_control,control,batch_1,lane_1,1.2699,,
cell_control_1396,donor_1,single_control,control,batch_1,lane_2,1.1029,,
cell_control_1397,donor_1,single_control,control,batch_1,lane_3,1.6614,,
cell_control_1398,donor_1,single_control,control,batch_1,lane_1,0.5372,,
cell_control_1399,donor_1,single_control,control,batch_1,lane_2,-0.5774,,
cell_control_1400,donor_1,single_control,control,batch_1,lane_3,0.018,,
cell_control_1401,donor_1,single_control,control,batch_1,lane_1,-1.8604,,
cell_control_1402,donor_1,single_control,control,batch_1,lane_2,-0.1824,,
cell_control_1403,donor_1,single_control,control,batch_1,lane_3,0.8788,,
cell_control_1404,donor_1,single_control,control,batch_1,lane_1,-2.0966,,
cell_control_1405,donor_1,single_control,control,batch_1,lane_2,0.1909,,
cell_control_1406,donor_1,single_control,control,batch_1,lane_3,0.7991,,
cell_control_1407,donor_1,single_control,control,batch_1,lane_1,1.2875,,
cell_control_1408,donor_1,single_control,control,batch_1,lane_2,-0.8984,,
cell_control_1409,donor_1,single_control,control,batch_1,lane_3,-0.6322,,
cell_control_1410,donor_1,single_control,control,batch_1,lane_1,-1.8196,,
cell_control_1411,donor_1,single_control,control,batch_1,lane_2,-0.9888,,
cell_control_1412,donor_1,single_control,control,batch_1,lane_3,0.518,,
cell_control_1413,donor_1,single_control,control,batch_1,lane_1,2.0081,,
cell_control_1414,donor_1,single_control,control,batch_1,lane_2,-1.112,,
cell_control_1415,donor_1,single_control,control,batch_1,lane_3,1.3379,,
cell_control_1416,donor_1,single_control,control,batch_1,lane_1,0.4146,,
cell_control_1417,donor_1,single_control,control,batch_1,lane_2,-0.4802,,
cell_control_1418,donor_1,single_control,control,batch_1,lane_3,2.1298,,
cell_control_1419,donor_1,single_control,control,batch_1,lane_1,-2.4476,,
cell_control_1420,donor_1,single_control,control,batch_1,lane_2,-0.0655,,
cell_control_1421,donor_1,single_control,control,batch_1,lane_3,0.2125,,
cell_control_1422,donor_1,single_control,control,batch_1,lane_1,2.0684,,
cell_control_1423,donor_1,single_control,control,batch_1,lane_2,1.7456,,
cell_control_1424,donor_1,single_control,control,batch_1,lane_3,2.1988,,
cell_control_1425,donor_1,single_control,control,batch_1,lane_1,0.1304,,
cell_control_1426,donor_1,single_control,control,batch_1,lane_2,0.9527,,
cell_control_1427,donor_1,single_control,control,batch_1,lane_3,1.3252,,
cell_control_1428,donor_1,single_control,control,batch_1,lane_1,0.4973,,
cell_control_1429,donor_1,single_control,control,batch_1,lane_2,0.3497,,
